x0000,y0000
7185.,3.344375
7186.,3.3425000000
7187.,3.3553125
7188.,3.3584375
7189.,3.351875
7190.,3.3534375
7191.,3.3425000000
7192.,3.3221875
7193.,3.3521875
7194.,3.34125
7195.,3.339375
7196.,3.3521875
7197.,3.3515625
7198.,3.3596875
7199.,3.3546875000
7200.,3.3465625
7201.,3.348125
7202.,3.3453125
7203.,3.3200000000
7204.,3.3434375000
7205.,3.3278125000
7206.,3.3409375
7207.,3.335
7208.,3.3409375
7209.,3.3378125
7210.,3.3421875
7211.,3.3490625
7212.,3.3581250000
7213.,3.345625
7214.,3.3409375
7215.,3.30875
7216.,3.3396875
7217.,3.340625
7218.,3.3471875
7219.,3.320625
7220.,3.3109375
7221.,3.31875
7222.,3.351875
7223.,3.35
7224.,3.3403125
7225.,3.3296875
7226.,3.360625
7227.,3.3409375
7228.,3.351875
7229.,3.3381250000
7230.,3.323125
7231.,3.348125
7232.,3.33625
7233.,3.3371875
7234.,3.34375
7235.,3.3565625
7236.,3.328125
7237.,3.3359375
7238.,3.3312500000
7239.,3.3459375000
7240.,3.324375
7241.,3.331875
7242.,3.33375
7243.,3.323125
7244.,3.3315625
7245.,3.3312500000
7246.,3.323125
7247.,3.335
7248.,3.33375
7249.,3.3278125000
7250.,3.3325
7251.,3.3421875
7252.,3.3453125
7253.,3.3271875
7254.,3.354375
7255.,3.3334375
7256.,3.3259375
7257.,3.3034375000
7258.,3.3340625
7259.,3.3512500000
7260.,3.3375
7261.,3.329375
7262.,3.3265625
7263.,3.3328125
7264.,3.3071875
7265.,3.3271875
7266.,3.3240625
7267.,3.3396875
7268.,3.3356250000
7269.,3.3290625
7270.,3.3315625
7271.,3.3112500000
7272.,3.331875
7273.,3.3371875
7274.,3.341875
7275.,3.3421875
7276.,3.3359375
7277.,3.3275
7278.,3.311875
7279.,3.320625
7280.,3.33625
7281.,3.33875
7282.,3.3175
7283.,3.3321875
7284.,3.33375
7285.,3.3615625000
7286.,3.3453125
7287.,3.3453125
7288.,3.3503125000
7289.,3.3553125
7290.,3.368125
7291.,3.349375
7292.,3.35625
7293.,3.34375
7294.,3.3484375
7295.,3.3425000000
7296.,3.3434375000
7297.,3.360625
7298.,3.3425000000
7299.,3.3496875
7300.,3.36125
7301.,3.3465625
7302.,3.3396875
7303.,3.3621875
7304.,3.3240625
7305.,3.3628125
7306.,3.3725
7307.,3.3575
7308.,3.3428125
7309.,3.3490625
7310.,3.3640625
7311.,3.3778125
7312.,3.34625
7313.,3.3446875
7314.,3.35875
7315.,3.375
7316.,3.3453125
7317.,3.3171875
7318.,3.3446875
7319.,3.343125
7320.,3.3421875
7321.,3.3490625
7322.,3.3409375
7323.,3.3359375
7324.,3.3403125
7325.,3.3525
7326.,3.3525
7327.,3.3340625
7328.,3.3490625
7329.,3.35
7330.,3.345
7331.,3.3325
7332.,3.3309375
7333.,3.343125
7334.,3.345625
7335.,3.36
7336.,3.355
7337.,3.34
7338.,3.36625
7339.,3.3475
7340.,3.3528125
7341.,3.3409375
7342.,3.351875
7343.,3.3512500000
7344.,3.3296875
7345.,3.3671875
7346.,3.371875
7347.,3.350625
7348.,3.3865625
7349.,3.3734375
7350.,3.36875
7351.,3.3781250000
7352.,3.3715625
7353.,3.365625
7354.,3.365625
7355.,3.3671875
7356.,3.365625
7357.,3.3521875
7358.,3.360625
7359.,3.3390625000
7360.,3.334375
7361.,3.3496875
7362.,3.3528125
7363.,3.3609375
7364.,3.3590625000
7365.,3.375625
7366.,3.34625
7367.,3.3553125
7368.,3.3459375000
7369.,3.33875
7370.,3.339375
7371.,3.3546875000
7372.,3.3596875
7373.,3.36
7374.,3.3640625
7375.,3.3571875
7376.,3.3737500000
7377.,3.36125
7378.,3.3478125
7379.,3.34875
7380.,3.3409375
7381.,3.359375
7382.,3.3478125
7383.,3.3559375
7384.,3.3537500000
7385.,3.3590625000
7386.,3.3534375
7387.,3.3321875
7388.,3.343125
7389.,3.356875
7390.,3.34875
7391.,3.3581250000
7392.,3.336875
7393.,3.37875
7394.,3.3509375
7395.,3.34625
7396.,3.35875
7397.,3.34375
7398.,3.3425000000
7399.,3.356875
7400.,3.3428125
7401.,3.371875
7402.,3.330625
7403.,3.3525
7404.,3.3528125
7405.,3.3375
7406.,3.3521875
7407.,3.3725
7408.,3.3334375
7409.,3.3496875
7410.,3.35875
7411.,3.3775
7412.,3.3353125
7413.,3.349375
7414.,3.345625
7415.,3.36875
7416.,3.3537500000
7417.,3.325
7418.,3.3446875
7419.,3.3509375
7420.,3.334375
7421.,3.3303125000
7422.,3.3571875
7423.,3.344375
7424.,3.34625
7425.,3.34375
7426.,3.343125
7427.,3.35875
7428.,3.3559375
7429.,3.3728125
7430.,3.36875
7431.,3.3428125
7432.,3.3496875
7433.,3.37625
7434.,3.35875
7435.,3.3271875
7436.,3.3475
7437.,3.3471875
7438.,3.3415625
7439.,3.335
7440.,3.3271875
7441.,3.3428125
7442.,3.33
7443.,3.3156250000
7444.,3.343125
7445.,3.3171875
7446.,3.319375
7447.,3.3209375
7448.,3.3334375
7449.,3.3346875000
7450.,3.3471875
7451.,3.3184375
7452.,3.3375
7453.,3.323125
7454.,3.3284375
7455.,3.3209375
7456.,3.34
7457.,3.3371875
7458.,3.344375
7459.,3.3453125
7460.,3.3209375
7461.,3.34625
7462.,3.3200000000
7463.,3.34625
7464.,3.3409375
7465.,3.36
7466.,3.34125
7467.,3.381875
7468.,3.345
7469.,3.36125
7470.,3.3446875
7471.,3.3521875
7472.,3.3584375
7473.,3.3540625
7474.,3.3434375000
7475.,3.376875
7476.,3.3540625
7477.,3.3571875
7478.,3.3603125
7479.,3.3740625
7480.,3.3390625000
7481.,3.3381250000
7482.,3.3421875
7483.,3.365625
7484.,3.3312500000
7485.,3.3534375
7486.,3.3271875
7487.,3.345625
7488.,3.3696875
7489.,3.344375
7490.,3.336875
7491.,3.3659375000
7492.,3.3675
7493.,3.3565625
7494.,3.3484375
7495.,3.3675
7496.,3.3696875
7497.,3.355
7498.,3.34125
7499.,3.3484375
7500.,3.3628125
7501.,3.365625
7502.,3.351875
7503.,3.351875
7504.,3.3356250000
7505.,3.3740625
7506.,3.3284375
7507.,3.3553125
7508.,3.3465625
7509.,3.37625
7510.,3.3396875
7511.,3.3200000000
7512.,3.3328125
7513.,3.3468750000
7514.,3.345625
7515.,3.3140625
7516.,3.3415625
7517.,3.3375
7518.,3.3590625000
7519.,3.33375
7520.,3.33875
7521.,3.3496875
7522.,3.3356250000
7523.,3.3703125000
7524.,3.355625
7525.,3.359375
7526.,3.356875
7527.,3.3509375
7528.,3.3446875
7529.,3.3740625
7530.,3.3509375
7531.,3.355625
7532.,3.34125
7533.,3.3496875
7534.,3.3575
7535.,3.3665625
7536.,3.36375
7537.,3.3725
7538.,3.34625
7539.,3.350625
7540.,3.35
7541.,3.35875
7542.,3.385625
7543.,3.3725
7544.,3.3571875
7545.,3.336875
7546.,3.3390625000
7547.,3.3353125
7548.,3.3409375
7549.,3.3328125
7550.,3.3365625
7551.,3.35875
7552.,3.345
7553.,3.3475
7554.,3.3659375000
7555.,3.3471875
7556.,3.3453125
7557.,3.3571875
7558.,3.35
7559.,3.34625
7560.,3.363125
7561.,3.3621875
7562.,3.35875
7563.,3.3496875
7564.,3.3578125
7565.,3.3478125
7566.,3.3665625
7567.,3.3468750000
7568.,3.35
7569.,3.3378125
7570.,3.35
7571.,3.3309375
7572.,3.3471875
7573.,3.3725
7574.,3.336875
7575.,3.3415625
7576.,3.3409375
7577.,3.33375
7578.,3.333125
7579.,3.350625
7580.,3.339375
7581.,3.3475
7582.,3.3581250000
7583.,3.3475
7584.,3.35
7585.,3.3484375
7586.,3.3425000000
7587.,3.3246875
7588.,3.3503125000
7589.,3.3625000000
7590.,3.3246875
7591.,3.36625
7592.,3.34875
7593.,3.3468750000
7594.,3.34375
7595.,3.3390625000
7596.,3.3740625
7597.,3.33375
7598.,3.3381250000
7599.,3.34625
7600.,3.3221875
7601.,3.340625
7602.,3.3515625
7603.,3.3496875
7604.,3.3490625
7605.,3.37125
7606.,3.36
7607.,3.3515625
7608.,3.3515625
7609.,3.37125
7610.,3.374375
7611.,3.3468750000
7612.,3.3528125
7613.,3.330625
7614.,3.3365625
7615.,3.3259375
7616.,3.350625
7617.,3.345
7618.,3.3471875
7619.,3.33875
7620.,3.3575
7621.,3.330625
7622.,3.3478125
7623.,3.3309375
7624.,3.343125
7625.,3.3396875
7626.,3.3271875
7627.,3.3296875
7628.,3.3309375
7629.,3.3328125
7630.,3.33625
7631.,3.3334375
7632.,3.3225000000
7633.,3.3381250000
7634.,3.3553125
7635.,3.3434375000
7636.,3.34375
7637.,3.344375
7638.,3.3575
7639.,3.3312500000
7640.,3.3459375000
7641.,3.3584375
7642.,3.3640625
7643.,3.3609375
7644.,3.343125
7645.,3.34875
7646.,3.371875
7647.,3.3703125000
7648.,3.3540625
7649.,3.3512500000
7650.,3.3546875000
7651.,3.345
7652.,3.3275
7653.,3.36875
7654.,3.3628125
7655.,3.3328125
7656.,3.3596875
7657.,3.3646875
7658.,3.3671875
7659.,3.3778125
7660.,3.3740625
7661.,3.3771875000
7662.,3.3546875000
7663.,3.3665625
7664.,3.3828125
7665.,3.368125
7666.,3.3784375
7667.,3.3884375
7668.,3.3653125
7669.,3.3553125
7670.,3.3459375000
7671.,3.355625
7672.,3.359375
7673.,3.3378125
7674.,3.3478125
7675.,3.3578125
7676.,3.3565625
7677.,3.36875
7678.,3.3403125
7679.,3.3653125
7680.,3.375625
7681.,3.3271875
7682.,3.3525
7683.,3.3728125
7684.,3.373125
7685.,3.37125
7686.,3.36625
7687.,3.373125
7688.,3.3565625
7689.,3.379375
7690.,3.36875
7691.,3.3196875
7692.,3.376875
7693.,3.351875
7694.,3.3765625
7695.,3.3590625000
7696.,3.370625
7697.,3.355
7698.,3.381875
7699.,3.3734375
7700.,3.345
7701.,3.38875
7702.,3.3709375
7703.,3.4090625
7704.,3.3453125
7705.,3.3581250000
7706.,3.3990625
7707.,3.36875
7708.,3.349375
7709.,3.3668750000
7710.,3.38375
7711.,3.3821875
7712.,3.365
7713.,3.3878125
7714.,3.383125
7715.,3.3784375
7716.,3.3671875
7717.,3.355625
7718.,3.3671875
7719.,3.36125
7720.,3.3546875000
7721.,3.363125
7722.,3.365625
7723.,3.368125
7724.,3.3668750000
7725.,3.3665625
7726.,3.3678125
7727.,3.3846875
7728.,3.375625
7729.,3.3875
7730.,3.3693750000
7731.,3.3571875
7732.,3.3834375
7733.,3.365625
7734.,3.36875
7735.,3.3759375
7736.,3.351875
7737.,3.368125
7738.,3.355625
7739.,3.3675
7740.,3.3625000000
7741.,3.38625
7742.,3.3865625
7743.,3.3559375
7744.,3.349375
7745.,3.3859375000
7746.,3.3684375
7747.,3.36625
7748.,3.34875
7749.,3.3478125
7750.,3.355625
7751.,3.3678125
7752.,3.3390625000
7753.,3.3596875
7754.,3.3709375
7755.,3.3356250000
7756.,3.339375
7757.,3.3709375
7758.,3.354375
7759.,3.3365625
7760.,3.344375
7761.,3.3515625
7762.,3.350625
7763.,3.345
7764.,3.388125
7765.,3.36875
7766.,3.3465625
7767.,3.3728125
7768.,3.3646875
7769.,3.3609375
7770.,3.3746875000
7771.,3.3396875
7772.,3.359375
7773.,3.3771875000
7774.,3.3771875000
7775.,3.359375
7776.,3.3546875000
7777.,3.3584375
7778.,3.3446875
7779.,3.37875
7780.,3.3690625
7781.,3.360625
7782.,3.374375
7783.,3.3521875
7784.,3.340625
7785.,3.34375
7786.,3.325625
7787.,3.3790625
7788.,3.3759375
7789.,3.335
7790.,3.351875
7791.,3.3484375
7792.,3.3521875
7793.,3.3346875000
7794.,3.36125
7795.,3.3403125
7796.,3.33625
7797.,3.3521875
7798.,3.3709375
7799.,3.3537500000
7800.,3.3528125
7801.,3.3503125000
7802.,3.34125
7803.,3.359375
7804.,3.3546875000
7805.,3.3496875
7806.,3.355
7807.,3.3471875
7808.,3.3625000000
7809.,3.360625
7810.,3.3575
7811.,3.3496875
7812.,3.3581250000
7813.,3.3559375
7814.,3.355
7815.,3.3490625
7816.,3.3603125
7817.,3.340625
7818.,3.3484375
7819.,3.340625
7820.,3.3821875
7821.,3.36
7822.,3.3634375
7823.,3.3646875
7824.,3.3746875000
7825.,3.395625
7826.,3.39125
7827.,3.4071875
7828.,3.365625
7829.,3.373125
7830.,3.39625
7831.,3.3796875
7832.,3.379375
7833.,3.379375
7834.,3.37
7835.,3.3850000000
7836.,3.3865625
7837.,3.3865625
7838.,3.391875
7839.,3.370625
7840.,3.38625
7841.,3.3834375
7842.,3.3934375
7843.,3.3850000000
7844.,3.3553125
7845.,3.381875
7846.,3.3878125
7847.,3.355625
7848.,3.3615625000
7849.,3.3884375
7850.,3.3809375
7851.,3.3934375
7852.,3.38875
7853.,3.3859375000
7854.,3.390625
7855.,3.3834375
7856.,3.3853125
7857.,3.3796875
7858.,3.3971875000
7859.,3.388125
7860.,3.3803125
7861.,3.3796875
7862.,3.388125
7863.,3.40875
7864.,3.384375
7865.,3.379375
7866.,3.3940625
7867.,3.408125
7868.,3.3765625
7869.,3.3834375
7870.,3.3753125
7871.,3.3778125
7872.,3.3903125000
7873.,3.3790625
7874.,3.3746875000
7875.,3.38
7876.,3.3775
7877.,3.3890625
7878.,3.421875
7879.,3.3878125
7880.,3.374375
7881.,3.3996875
7882.,3.3915625
7883.,3.3821875
7884.,3.3828125
7885.,3.4121875
7886.,3.379375
7887.,3.380625
7888.,3.3959375
7889.,3.38125
7890.,3.38125
7891.,3.3715625
7892.,3.3884375
7893.,3.370625
7894.,3.364375
7895.,3.3765625
7896.,3.3893750000
7897.,3.3834375
7898.,3.36875
7899.,3.3790625
7900.,3.3753125
7901.,3.3903125000
7902.,3.3928125000
7903.,3.37875
7904.,3.3468750000
7905.,3.3668750000
7906.,3.3581250000
7907.,3.3668750000
7908.,3.33625
7909.,3.3596875
7910.,3.361875
7911.,3.3665625
7912.,3.365625
7913.,3.3834375
7914.,3.359375
7915.,3.3690625
7916.,3.3475
7917.,3.3425000000
7918.,3.3696875
7919.,3.34875
7920.,3.3668750000
7921.,3.3440625
7922.,3.364375
7923.,3.3537500000
7924.,3.3415625
7925.,3.34375
7926.,3.3715625
7927.,3.3565625
7928.,3.3684375
7929.,3.3290625
7930.,3.3775
7931.,3.3753125
7932.,3.3846875
7933.,3.3737500000
7934.,3.3746875000
7935.,3.356875
7936.,3.3575
7937.,3.3571875
7938.,3.3659375000
7939.,3.3603125
7940.,3.3528125
7941.,3.3515625
7942.,3.360625
7943.,3.3581250000
7944.,3.3671875
7945.,3.3865625
7946.,3.3678125
7947.,3.353125
7948.,3.3675
7949.,3.3684375
7950.,3.35875
7951.,3.356875
7952.,3.3884375
7953.,3.3737500000
7954.,3.37
7955.,3.4025
7956.,3.3634375
7957.,3.36875
7958.,3.35
7959.,3.38125
7960.,3.3940625
7961.,3.3525
7962.,3.368125
7963.,3.3521875
7964.,3.3784375
7965.,3.355
7966.,3.353125
7967.,3.3496875
7968.,3.3715625
7969.,3.3581250000
7970.,3.351875
7971.,3.3621875
7972.,3.3653125
7973.,3.38375
7974.,3.3603125
7975.,3.370625
7976.,3.3325
7977.,3.3571875
7978.,3.3515625
7979.,3.3534375
7980.,3.354375
7981.,3.3728125
7982.,3.36375
7983.,3.36
7984.,3.3553125
7985.,3.3665625
7986.,3.37125
7987.,3.368125
7988.,3.3640625
7989.,3.3384375
7990.,3.350625
7991.,3.381875
7992.,3.384375
7993.,3.35875
7994.,3.364375
7995.,3.3668750000
7996.,3.365
7997.,3.3746875000
7998.,3.375
7999.,3.355625
8000.,3.3453125
8001.,3.35
8002.,3.3659375000
8003.,3.3753125
8004.,3.3425000000
8005.,3.3678125
8006.,3.3581250000
8007.,3.36
8008.,3.3725
8009.,3.36
8010.,3.3740625
8011.,3.3668750000
8012.,3.3565625
8013.,3.3512500000
8014.,3.3728125
8015.,3.3796875
8016.,3.37875
8017.,3.3653125
8018.,3.371875
8019.,3.393125
8020.,3.363125
8021.,3.3937500000
8022.,3.3703125000
8023.,3.356875
8024.,3.350625
8025.,3.379375
8026.,3.38
8027.,3.350625
8028.,3.3553125
8029.,3.3703125000
8030.,3.39
8031.,3.3759375
8032.,3.3765625
8033.,3.38375
8034.,3.3690625
8035.,3.3646875
8036.,3.3603125
8037.,3.3809375
8038.,3.373125
8039.,3.3721875
8040.,3.3759375
8041.,3.3693750000
8042.,3.3778125
8043.,3.3971875000
8044.,3.39125
8045.,3.3690625
8046.,3.3753125
8047.,3.3725
8048.,3.3703125000
8049.,3.3875
8050.,3.3815625000
8051.,3.4178125
8052.,3.38125
8053.,3.3803125
8054.,3.3903125000
8055.,3.3959375
8056.,3.4178125
8057.,3.39625
8058.,3.38625
8059.,3.3815625000
8060.,3.3821875
8061.,3.3940625
8062.,3.386875
8063.,3.3965625
8064.,3.3921875
8065.,3.370625
8066.,3.3715625
8067.,3.4021875
8068.,3.4065625
8069.,3.4146875
8070.,3.37
8071.,3.36125
8072.,3.385625
8073.,3.386875
8074.,3.4
8075.,3.374375
8076.,3.3678125
8077.,3.3871875
8078.,3.3596875
8079.,3.3884375
8080.,3.371875
8081.,3.3871875
8082.,3.391875
8083.,3.355
8084.,3.3665625
8085.,3.3690625
8086.,3.3734375
8087.,3.38625
8088.,3.401875
8089.,3.3640625
8090.,3.3850000000
8091.,3.384375
8092.,3.3771875000
8093.,3.3634375
8094.,3.375625
8095.,3.381875
8096.,3.37625
8097.,3.3671875
8098.,3.3659375000
8099.,3.3721875
8100.,3.356875
8101.,3.3846875
8102.,3.373125
8103.,3.3753125
8104.,3.3453125
8105.,3.3621875
8106.,3.3628125
8107.,3.3790625
8108.,3.38
8109.,3.37625
8110.,3.3884375
8111.,3.3928125000
8112.,3.4050000000
8113.,3.3821875
8114.,3.40125
8115.,3.3865625
8116.,3.3981250000
8117.,3.3878125
8118.,3.38375
8119.,3.3740625
8120.,3.39625
8121.,3.3778125
8122.,3.368125
8123.,3.3853125
8124.,3.3871875
8125.,3.4040625
8126.,3.3565625
8127.,3.37125
8128.,3.3884375
8129.,3.3990625
8130.,3.4162500000
8131.,3.360625
8132.,3.391875
8133.,3.3934375
8134.,3.3853125
8135.,3.3834375
8136.,3.3846875
8137.,3.388125
8138.,3.3981250000
8139.,3.3840625
8140.,3.3671875
8141.,3.3621875
8142.,3.381875
8143.,3.3828125
8144.,3.38625
8145.,3.388125
8146.,3.3740625
8147.,3.37875
8148.,3.3859375000
8149.,3.3728125
8150.,3.3884375
8151.,3.3668750000
8152.,3.37625
8153.,3.3928125000
8154.,3.3815625000
8155.,3.374375
8156.,3.37125
8157.,3.3925
8158.,3.3990625
8159.,3.3765625
8160.,3.380625
8161.,3.4009375
8162.,3.4021875
8163.,3.40125
8164.,3.37875
8165.,3.3978125
8166.,3.3934375
8167.,3.395625
8168.,3.39625
8169.,3.39625
8170.,3.408125
8171.,3.4128125000
8172.,3.4071875
8173.,3.404375
8174.,3.39625
8175.,3.40125
8176.,3.3740625
8177.,3.374375
8178.,3.3809375
8179.,3.390625
8180.,3.3790625
8181.,3.37875
8182.,3.4075
8183.,3.388125
8184.,3.4028125
8185.,3.395
8186.,3.3778125
8187.,3.374375
8188.,3.37125
8189.,3.3965625
8190.,3.3946875
8191.,3.3893750000
8192.,3.406875
8193.,3.37875
8194.,3.393125
8195.,3.37875
8196.,3.3896875
8197.,3.404375
8198.,3.4
8199.,3.374375
8200.,3.3859375000
8201.,3.3759375
8202.,3.3796875
8203.,3.386875
8204.,3.3996875
8205.,3.38875
8206.,3.4040625
8207.,3.3937500000
8208.,3.4065625
8209.,3.4
8210.,3.4046875
8211.,3.36875
8212.,3.395625
8213.,3.3609375
8214.,3.3893750000
8215.,3.38375
8216.,3.365625
8217.,3.385625
8218.,3.40375
8219.,3.396875
8220.,3.425625
8221.,3.376875
8222.,3.375625
8223.,3.371875
8224.,3.37625
8225.,3.37
8226.,3.39
8227.,3.413125
8228.,3.399375
8229.,3.4103125
8230.,3.3975
8231.,3.381875
8232.,3.3778125
8233.,3.3971875000
8234.,3.4071875
8235.,3.3893750000
8236.,3.404375
8237.,3.3981250000
8238.,3.3937500000
8239.,3.4234375
8240.,3.4009375
8241.,3.39625
8242.,3.41
8243.,3.4009375
8244.,3.379375
8245.,3.3965625
8246.,3.3753125
8247.,3.3853125
8248.,3.3965625
8249.,3.4040625
8250.,3.3775
8251.,3.3896875
8252.,3.386875
8253.,3.3984375
8254.,3.3903125000
8255.,3.3928125000
8256.,3.390625
8257.,3.3865625
8258.,3.410625
8259.,3.381875
8260.,3.38625
8261.,3.403125
8262.,3.360625
8263.,3.3853125
8264.,3.3893750000
8265.,3.3834375
8266.,3.4034375
8267.,3.36875
8268.,3.3859375000
8269.,3.3715625
8270.,3.3896875
8271.,3.388125
8272.,3.386875
8273.,3.3781250000
8274.,3.376875
8275.,3.3759375
8276.,3.379375
8277.,3.3909375
8278.,3.371875
8279.,3.3840625
8280.,3.36875
8281.,3.368125
8282.,3.371875
8283.,3.3821875
8284.,3.3828125
8285.,3.37
8286.,3.3778125
8287.,3.36375
8288.,3.3971875000
8289.,3.3965625
8290.,3.39
8291.,3.38
8292.,3.3690625
8293.,3.3659375000
8294.,3.3628125
8295.,3.3684375
8296.,3.4006250000
8297.,3.3753125
8298.,3.374375
8299.,3.375
8300.,3.3871875
8301.,3.3834375
8302.,3.3725
8303.,3.3628125
8304.,3.3859375000
8305.,3.394375
8306.,3.3575
8307.,3.3890625
8308.,3.3659375000
8309.,3.374375
8310.,3.3690625
8311.,3.355625
8312.,3.375625
8313.,3.3740625
8314.,3.380625
8315.,3.3634375
8316.,3.3571875
8317.,3.3471875
8318.,3.34625
8319.,3.3734375
8320.,3.363125
8321.,3.356875
8322.,3.3581250000
8323.,3.360625
8324.,3.3771875000
8325.,3.3653125
8326.,3.3778125
8327.,3.3490625
8328.,3.3753125
8329.,3.34
8330.,3.3365625
8331.,3.3809375
8332.,3.3971875000
8333.,3.3784375
8334.,3.3603125
8335.,3.351875
8336.,3.3678125
8337.,3.38125
8338.,3.3665625
8339.,3.3559375
8340.,3.38625
8341.,3.3684375
8342.,3.3546875000
8343.,3.3846875
8344.,3.3703125000
8345.,3.3475
8346.,3.384375
8347.,3.3696875
8348.,3.383125
8349.,3.3771875000
8350.,3.3628125
8351.,3.3928125000
8352.,3.3440625
8353.,3.3753125
8354.,3.361875
8355.,3.36
8356.,3.36375
8357.,3.3990625
8358.,3.4
8359.,3.3815625000
8360.,3.3796875
8361.,3.3909375
8362.,3.3834375
8363.,3.38
8364.,3.3781250000
8365.,3.36125
8366.,3.383125
8367.,3.359375
8368.,3.4009375
8369.,3.373125
8370.,3.390625
8371.,3.381875
8372.,3.3634375
8373.,3.3934375
8374.,3.381875
8375.,3.374375
8376.,3.3521875
8377.,3.3840625
8378.,3.3890625
8379.,3.3740625
8380.,3.361875
8381.,3.37125
8382.,3.3981250000
8383.,3.4190625
8384.,3.3878125
8385.,3.415625
8386.,3.3825000000
8387.,3.3971875000
8388.,3.4009375
8389.,3.395
8390.,3.3828125
8391.,3.3671875
8392.,3.3796875
8393.,3.37125
8394.,3.386875
8395.,3.4
8396.,3.4028125
8397.,3.3921875
8398.,3.3875
8399.,3.3940625
8400.,3.3853125
8401.,3.3590625000
8402.,3.3840625
8403.,3.3981250000
8404.,3.394375
8405.,3.3990625
8406.,3.39125
8407.,3.383125
8408.,3.4065625
8409.,3.401875
8410.,3.371875
8411.,3.3634375
8412.,3.3909375
8413.,3.3990625
8414.,3.3915625
8415.,3.3721875
8416.,3.38
8417.,3.4025
8418.,3.3759375
8419.,3.3893750000
8420.,3.38125
8421.,3.4096875
8422.,3.375
8423.,3.3971875000
8424.,3.4065625
8425.,3.37875
8426.,3.4006250000
8427.,3.3937500000
8428.,3.4134375
8429.,3.38875
8430.,3.37
8431.,3.4015625000
8432.,3.385625
8433.,3.4059375000
8434.,3.380625
8435.,3.370625
8436.,3.36125
8437.,3.385625
8438.,3.37625
8439.,3.3809375
8440.,3.3903125000
8441.,3.3640625
8442.,3.4190625
8443.,3.3853125
8444.,3.3628125
8445.,3.3765625
8446.,3.3734375
8447.,3.3790625
8448.,3.373125
8449.,3.3846875
8450.,3.3809375
8451.,3.3875
8452.,3.37875
8453.,3.3896875
8454.,3.3803125
8455.,3.375
8456.,3.3578125
8457.,3.3846875
8458.,3.36375
8459.,3.3959375
8460.,3.37
8461.,3.3828125
8462.,3.38
8463.,3.3959375
8464.,3.394375
8465.,3.356875
8466.,3.36125
8467.,3.390625
8468.,3.3975
8469.,3.3703125000
8470.,3.3665625
8471.,3.3746875000
8472.,3.3725
8473.,3.388125
8474.,3.390625
8475.,3.3875
8476.,3.3871875
8477.,3.3659375000
8478.,3.3840625
8479.,3.3809375
8480.,3.3581250000
8481.,3.3496875
8482.,3.370625
8483.,3.3890625
8484.,3.3646875
8485.,3.388125
8486.,3.3653125
8487.,3.4009375
8488.,3.393125
8489.,3.3828125
8490.,3.368125
8491.,3.39
8492.,3.3640625
8493.,3.3775
8494.,3.3578125
8495.,3.3721875
8496.,3.36375
8497.,3.375
8498.,3.3515625
8499.,3.375625
8500.,3.375625
8501.,3.3803125
8502.,3.371875
8503.,3.3715625
8504.,3.3678125
8505.,3.3871875
8506.,3.3803125
8507.,3.3771875000
8508.,3.3609375
8509.,3.3971875000
8510.,3.3921875
8511.,3.37125
8512.,3.3721875
8513.,3.371875
8514.,3.374375
8515.,3.3690625
8516.,3.3871875
8517.,3.3746875000
8518.,3.3878125
8519.,3.3975
8520.,3.3578125
8521.,3.3850000000
8522.,3.39625
8523.,3.38
8524.,3.3884375
8525.,3.3740625
8526.,3.4009375
8527.,3.3778125
8528.,3.3850000000
8529.,3.3765625
8530.,3.373125
8531.,3.3871875
8532.,3.3921875
8533.,3.3496875
8534.,3.3953125
8535.,3.3953125
8536.,3.39
8537.,3.379375
8538.,3.4003125
8539.,3.38
8540.,3.4093750000
8541.,3.3984375
8542.,3.386875
8543.,3.3878125
8544.,3.3975
8545.,3.4003125
8546.,3.3781250000
8547.,3.3796875
8548.,3.380625
8549.,3.393125
8550.,3.391875
8551.,3.4003125
8552.,3.4050000000
8553.,3.3921875
8554.,3.36625
8555.,3.390625
8556.,3.393125
8557.,3.4050000000
8558.,3.3975
8559.,3.3893750000
8560.,3.3737500000
8561.,3.3903125000
8562.,3.3803125
8563.,3.39125
8564.,3.3953125
8565.,3.3984375
8566.,3.383125
8567.,3.3953125
8568.,3.3871875
8569.,3.3809375
8570.,3.396875
8571.,3.391875
8572.,3.3790625
8573.,3.3781250000
8574.,3.4034375
8575.,3.3825000000
8576.,3.3821875
8577.,3.3765625
8578.,3.3846875
8579.,3.381875
8580.,3.423125
8581.,3.3975
8582.,3.3996875
8583.,3.4196875
8584.,3.3903125000
8585.,3.3909375
8586.,3.3946875
8587.,3.3981250000
8588.,3.399375
8589.,3.38125
8590.,3.4075
8591.,3.3978125
8592.,3.4021875
8593.,3.3896875
8594.,3.3925
8595.,3.4165625
8596.,3.4078125
8597.,3.38375
8598.,3.371875
8599.,3.403125
8600.,3.38
8601.,3.3840625
8602.,3.3628125
8603.,3.3953125
8604.,3.3953125
8605.,3.3690625
8606.,3.3821875
8607.,3.3765625
8608.,3.3937500000
8609.,3.3921875
8610.,3.3781250000
8611.,3.3581250000
8612.,3.3715625
8613.,3.388125
8614.,3.3981250000
8615.,3.350625
8616.,3.404375
8617.,3.3403125
8618.,3.376875
8619.,3.3775
8620.,3.3737500000
8621.,3.381875
8622.,3.375625
8623.,3.3525
8624.,3.3671875
8625.,3.3534375
8626.,3.3796875
8627.,3.344375
8628.,3.380625
8629.,3.3778125
8630.,3.3609375
8631.,3.355625
